"LAT","LON","ship_type","SHIPNAME","DATETIME","ship_type_and_name","DIFFERENCE","ID","DISTANCE","TIME"
54.98167,20.35333,"Tug","[SAT-AIS]",2016-12-20 07:59:02,"Tug [SAT-AIS]",120,1483163,NA,NA
54.64667,19.91167,"Tug","[SAT-AIS]",2016-12-20 07:57:02,"Tug [SAT-AIS]",120,1483164,46832.6581706406,120
57.64068,11.80609,"Tug","11-00",2016-12-14 15:23:08,"Tug 11-00",117,1487855,NA,NA
57.62947,11.77787,"Tug","11-00",2016-12-14 15:21:05,"Tug 11-00",120,1487856,2094.07530139099,123
55.7191,21.10164,"Tug","A.BARAUSKAS",2016-12-14 15:41:06,"Tug A.BARAUSKAS",120,1491426,NA,NA
55.71912,21.10164,"Tug","A.BARAUSKAS",2016-12-14 15:39:07,"Tug A.BARAUSKAS",119,1491427,2.22638981546312,119
54.40346,18.67927,"Tug","AGIS",2016-12-19 08:45:07,"Tug AGIS",115,1492766,NA,NA
54.40693,18.66183,"Tug","AGIS",2016-12-19 08:41:01,"Tug AGIS",241,1492767,1194.19645022334,246
54.3878,18.66668,"Tug","AJAKS",2016-12-20 05:43:02,"Tug AJAKS",239,1496673,NA,NA
54.39446,18.67523,"Tug","AJAKS",2016-12-20 05:37:02,"Tug AJAKS",360,1496674,925.61570627011,360
59.89908,30.11263,"Tug","AKADEMIK KARPINSKIY",2016-12-15 19:25:04,"Tug AKADEMIK KARPINSKIY",119,1499584,NA,NA
59.89577,30.12897,"Tug","AKADEMIK KARPINSKIY",2016-12-15 19:23:04,"Tug AKADEMIK KARPINSKIY",119,1499585,983.899206600287,120
59.88607,30.1863,"Tug","AKMAL",2016-12-14 10:29:04,"Tug AKMAL",119,1505144,NA,NA
59.89101,30.20722,"Tug","AKMAL",2016-12-14 10:27:04,"Tug AKMAL",119,1505145,1291.27411301078,120
54.40267,18.72794,"Tug","AKUL",2016-12-16 11:01:08,"Tug AKUL",113,1506080,NA,NA
54.40788,18.76895,"Tug","AKUL",2016-12-16 10:47:07,"Tug AKUL",835,1506081,2719.7315365161,841
54.63717,19.91232,"Tug","ALEXANDR UVAROV",2016-12-14 10:49:02,"Tug ALEXANDR UVAROV",120,1507129,NA,NA
54.63669,19.91264,"Tug","ALEXANDR UVAROV",2016-12-14 02:47:02,"Tug ALEXANDR UVAROV",28920,1507130,57.2727378723246,28920
57.83053,12.00927,"Tug","ALVBJORN",2016-12-18 05:15:08,"Tug ALVBJORN",120,1508606,NA,NA
57.83063,12.00929,"Tug","ALVBJORN",2016-12-18 05:13:07,"Tug ALVBJORN",121,1508607,11.1948839674715,121
54.79682,18.43566,"Tug","APHRODITE I",2016-12-19 23:25:06,"Tug APHRODITE I",121,1511809,NA,NA
54.79731,18.44141,"Tug","APHRODITE I",2016-12-19 23:23:14,"Tug APHRODITE I",112,1511810,373.003554607637,112
54.39855,18.70049,"Tug","ARES",2016-12-20 00:31:02,"Tug ARES",120,1512110,NA,NA
54.40098,18.7215,"Tug","ARES",2016-12-20 00:29:06,"Tug ARES",116,1512111,1388.1026518477,116
59.93031,30.27218,"Tug","ARGO",2016-12-15 15:07:05,"Tug ARGO",117,1519846,NA,NA
54.39031,18.66864,"Tug","ARGO",2016-12-15 15:05:02,"Tug ARGO",120,1519847,930957.46256445,123
59.89547,30.13002,"Tug","ARKTUR",2016-12-16 23:01:04,"Tug ARKTUR",120,1523493,NA,NA
59.88879,30.16287,"Tug","ARKTUR",2016-12-16 22:59:04,"Tug ARKTUR",119,1523494,1979.37319245788,120
57.68576,11.8914,"Tug","ASKHOLMEN",2016-12-15 12:47:08,"Tug ASKHOLMEN",117,1529016,NA,NA
57.68569,11.89121,"Tug","ASKHOLMEN",2016-12-15 12:45:09,"Tug ASKHOLMEN",116,1529017,13.7315407775367,119
55.86265,20.81833,"Tug","AURA",2016-12-19 21:49:14,"Tug AURA",112,1530267,NA,NA
55.85232,20.83309,"Tug","AURA",2016-12-19 21:47:05,"Tug AURA",129,1530268,1474.02805606629,129
59.91512,30.23581,"Tug","BALTIETS",2016-12-19 09:51:04,"Tug BALTIETS",119,1532147,NA,NA
59.91619,30.25018,"Tug","BALTIETS",2016-12-19 09:49:06,"Tug BALTIETS",117,1532148,810.667373026839,118
54.79854,18.44975,"Tug","BAZALT",2016-12-16 12:05:07,"Tug BAZALT",120,1537944,NA,NA
54.79522,18.93036,"Tug","BAZALT",2016-12-14 19:31:02,"Tug BAZALT",146045,1537945,30844.3899461874,146045
54.52933,18.52584,"Tug","BBAS",2016-12-16 01:03:07,"Tug BBAS",NA,1538308,NA,NA
54.52934,18.52587,"Tug","BBAS",2016-12-16 01:01:07,"Tug BBAS",120,1538309,2.23488598033685,120
57.91573,11.63872,"Tug","BESS",2016-12-17 16:55:05,"Tug BESS",120,1538379,NA,NA
57.92759,11.6645,"Tug","BESS",2016-12-17 16:49:08,"Tug BESS",357,1538380,2016.41517528837,357
59.91179,30.24543,"Tug","BGK-326 RIF",2016-12-15 12:19:05,"Tug BGK-326 RIF",119,1541825,NA,NA
59.91187,30.24567,"Tug","BGK-326 RIF",2016-12-15 12:17:05,"Tug BGK-326 RIF",119,1541826,16.0843493946853,120
57.97403,11.73161,"Tug","BISON",2016-12-17 09:39:05,"Tug BISON",240,1543190,NA,NA
57.99487,11.7555,"Tug","BISON",2016-12-17 09:31:04,"Tug BISON",481,1543191,2714.72299501633,481
54.68539,20.22924,"Tug","BIZON-O-158",2016-12-19 09:51:03,"Tug BIZON-O-158",119,1543375,NA,NA
54.68669,20.18929,"Tug","BIZON-O-158",2016-12-18 14:01:02,"Tug BIZON-O-158",71401,1543376,2574.81056376962,71401
57.73267,11.99475,"Tug","BJONN",2016-12-14 00:01:09,"Tug BJONN",180,1547764,NA,NA
57.73257,11.99474,"Tug","BJONN",2016-12-13 23:59:08,"Tug BJONN",118,1547765,11.1478018351359,121
54.52401,18.55471,"Tug","BOA BISON",2016-12-16 00:05:07,"Tug BOA BISON",120,1551276,NA,NA
54.52405,18.5547,"Tug","BOA BISON",2016-12-16 00:03:07,"Tug BOA BISON",120,1551277,4.49940374563181,120
54.52428,18.55553,"Tug","BOA JARL",2016-12-14 00:15:08,"Tug BOA JARL",119,1557197,NA,NA
54.52425,18.55554,"Tug","BOA JARL",2016-12-14 00:13:07,"Tug BOA JARL",121,1557198,3.40150098173099,121
54.54596,18.80762,"Tug","BOA ODIN",2016-12-19 02:45:02,"Tug BOA ODIN",119,1558510,NA,NA
54.55005,18.81425,"Tug","BOA ODIN",2016-12-19 02:43:01,"Tug BOA ODIN",121,1558511,624.940264964301,121
57.68909,11.87967,"Tug","BOATMAN 1",2016-12-16 09:25:10,"Tug BOATMAN 1",116,1561467,NA,NA
57.68989,11.89758,"Tug","BOATMAN 1",2016-12-16 09:23:07,"Tug BOATMAN 1",119,1561468,1069.37915840194,123
57.69125,11.90032,"Tug","BOATMAN 9",2016-12-19 12:47:16,"Tug BOATMAN 9",468,1563920,NA,NA
57.68832,11.88379,"Tug","BOATMAN 9",2016-12-19 12:43:08,"Tug BOATMAN 9",237,1563921,1036.21673768588,248
57.92059,11.60003,"Tug","BOB",2016-12-19 13:57:05,"Tug BOB",119,1567371,NA,NA
57.99959,11.75667,"Tug","BOB",2016-12-18 08:07:05,"Tug BOB",107400,1567372,12763.662796562,107400
59.90816,30.23317,"Tug","BOGATYR 4",2016-12-16 15:15:04,"Tug BOGATYR 4",119,1570138,NA,NA
59.91067,30.23533,"Tug","BOGATYR 4",2016-12-16 15:13:04,"Tug BOGATYR 4",119,1570139,304.309576572987,120
59.88323,30.18356,"Tug","BREST",2016-12-20 09:31:04,"Tug BREST",119,1572196,NA,NA
59.86636,30.22672,"Tug","BREST",2016-12-20 09:11:04,"Tug BREST",1200,1572197,3056.36973768376,1200
54.79655,18.42936,"Tug","BRYZA",2016-12-19 13:19:06,"Tug BRYZA",128,1576230,NA,NA
54.79757,18.44621,"Tug","BRYZA",2016-12-17 14:17:06,"Tug BRYZA",169320,1576231,1087.25724599386,169320
54.53566,18.62517,"Tug","BUMER",2016-12-17 19:13:07,"Tug BUMER",115,1578333,NA,NA
54.52508,18.5889,"Tug","BUMER",2016-12-17 19:11:06,"Tug BUMER",116,1578334,2622.25127255164,121
59.93028,30.27216,"Tug","C",2016-12-19 07:05:05,"Tug C",118,1579240,NA,NA
59.93031,30.27212,"Tug","C",2016-12-19 07:03:04,"Tug C",120,1579241,4.01628462603044,121
54.53333,18.59983,"Tug","CENTAUR II",2016-12-16 01:55:06,"Tug CENTAUR II",116,1582430,NA,NA
54.5355,18.56733,"Tug","CENTAUR II",2016-12-16 01:43:07,"Tug CENTAUR II",719,1582431,2112.9995287522,719
57.77219,11.70526,"Tug","CHARLIE",2016-12-13 14:51:05,"Tug CHARLIE",121,1587063,NA,NA
57.7788,11.69685,"Tug","CHARLIE",2016-12-13 14:49:06,"Tug CHARLIE",119,1587064,889.185180378568,119
54.37536,18.65902,"Tug","CRESTWAY",2016-12-14 20:01:02,"Tug CRESTWAY",120,1591165,NA,NA
54.37539,18.65903,"Tug","CRESTWAY",2016-12-14 19:59:02,"Tug CRESTWAY",120,1591166,3.40194878598461,120
57.67876,11.64534,"Tug","CRUM",2016-12-14 11:05:07,"Tug CRUM",118,1596163,NA,NA
57.67721,11.65609,"Tug","CRUM",2016-12-14 11:03:06,"Tug CRUM",121,1596164,662.696624428905,121
54.79846,18.7637,"Tug","DC OSTEND",2016-12-16 04:01:13,"Tug DC OSTEND",80,1598183,NA,NA
54.79695,18.79787,"Tug","DC OSTEND",2016-12-15 06:07:08,"Tug DC OSTEND",78845,1598184,2199.18362824162,78845
57.6799,11.86126,"Tug","DIRTY",2016-12-15 13:41:08,"Tug DIRTY",117,1599978,NA,NA
57.70601,11.66452,"Tug","DIRTY",2016-12-15 13:39:06,"Tug DIRTY",120,1599979,12060.5921013722,122
59.92026,30.00703,"Tug","DMITRY SIROTKIN",2016-12-14 13:31:04,"Tug DMITRY SIROTKIN",120,1604091,NA,NA
59.91247,30.23853,"Tug","DMITRY SIROTKIN",2016-12-14 02:29:04,"Tug DMITRY SIROTKIN",39719,1604092,12946.8625779685,39720
55.0174,20.24331,"Tug","DUKE 2",2016-12-18 01:51:03,"Tug DUKE 2",119,1605612,NA,NA
55.04501,20.0843,"Tug","DUKE 2",2016-12-18 01:49:02,"Tug DUKE 2",121,1605613,10600.2873702186,121
54.58433,18.89067,"Tug","EILEEN MCLOUGHLIN",2016-12-18 06:55:02,"Tug EILEEN MCLOUGHLIN",119,1606457,NA,NA
54.53,18.80567,"Tug","EILEEN MCLOUGHLIN",2016-12-17 14:45:02,"Tug EILEEN MCLOUGHLIN",58200,1606458,8166.11662254234,58200
59.91627,30.02777,"Tug","ELBRUS",2016-12-15 10:35:04,"Tug ELBRUS",120,1606986,NA,NA
59.91124,30.05233,"Tug","ELBRUS",2016-12-15 10:33:04,"Tug ELBRUS",120,1606987,1480.53373585807,120
54.65362,20.11025,"Tug","ELENA",2016-12-18 14:31:03,"Tug ELENA",120,1608220,NA,NA
54.69142,19.84605,"Tug","ELENA",2016-12-18 14:29:03,"Tug ELENA",120,1608221,17519.4787368411,120
59.88913,30.20906,"Tug","ERMAK",2016-12-15 06:01:05,"Tug ERMAK",119,1614324,NA,NA
59.88925,30.20915,"Tug","ERMAK",2016-12-15 05:59:04,"Tug ERMAK",120,1614325,14.2726095093572,121
55.01091,20.17979,"Tug","ERRIE",2016-12-18 04:19:03,"Tug ERRIE",120,1615869,NA,NA
55.00977,20.00268,"Tug","ERRIE",2016-12-18 04:17:02,"Tug ERRIE",121,1615870,11306.3098739253,121
54.53596,18.56898,"Tug","FAIRPLAY-26",2016-12-16 02:31:07,"Tug FAIRPLAY-26",120,1618791,NA,NA
54.53364,18.59477,"Tug","FAIRPLAY-26",2016-12-16 02:21:07,"Tug FAIRPLAY-26",600,1618792,1685.63935592279,600
54.52682,18.55918,"Tug","FAIRPLAY IV",2016-12-16 11:19:07,"Tug FAIRPLAY IV",120,1622938,NA,NA
54.51325,18.57434,"Tug","FAIRPLAY IV",2016-12-16 10:51:07,"Tug FAIRPLAY IV",1680,1622939,1800.38334983126,1680
54.53096,18.53252,"Tug","FAIRPLAY VII",2016-12-16 03:21:07,"Tug FAIRPLAY VII",120,1625108,NA,NA
54.53508,18.54856,"Tug","FAIRPLAY VII",2016-12-16 02:43:07,"Tug FAIRPLAY VII",2280,1625109,1133.02071530841,2280
57.67856,11.75736,"Tug","FATBOY",2016-12-19 14:11:05,"Tug FATBOY",120,1625439,NA,NA
57.68089,11.80393,"Tug","FATBOY",2016-12-19 14:09:04,"Tug FATBOY",121,1625440,2783.82198769466,121
55.01358,20.27984,"Tug","FORTUNA",2016-12-18 05:13:03,"Tug FORTUNA",120,1627516,NA,NA
55.00997,20.24178,"Tug","FORTUNA",2016-12-18 05:11:02,"Tug FORTUNA",121,1627517,2462.43947014217,121
57.74839,11.63724,"Tug","FRANKLIN",2016-12-16 07:07:05,"Tug FRANKLIN",120,1630460,NA,NA
57.74832,11.61463,"Tug","FRANKLIN",2016-12-16 07:05:06,"Tug FRANKLIN",119,1630461,1343.15606282205,119
57.66158,11.83507,"Tug","FROG RANA",2016-12-14 10:09:08,"Tug FROG RANA",118,1630772,NA,NA
57.71275,11.95854,"Tug","FROG RANA",2016-12-14 02:05:05,"Tug FROG RANA",29040,1630773,9296.5752084893,29043
57.72183,11.98094,"Tug","FROG TAURUS",2016-12-19 08:53:08,"Tug FROG TAURUS",118,1631556,NA,NA
57.7191,11.97848,"Tug","FROG TAURUS",2016-12-19 08:51:08,"Tug FROG TAURUS",120,1631557,337.260871846462,120
59.90993,30.22643,"Tug","GIBRALTAR",2016-12-18 01:29:04,"Tug GIBRALTAR",119,1637238,NA,NA
59.91009,30.22641,"Tug","GIBRALTAR",2016-12-18 01:27:04,"Tug GIBRALTAR",119,1637239,17.8460610337298,120
57.66776,11.84953,"Tug","GKSS-ONLINE",2016-12-17 12:53:07,"Tug GKSS-ONLINE",117,1641060,NA,NA
57.63538,11.8303,"Tug","GKSS-ONLINE",2016-12-16 08:09:09,"Tug GKSS-ONLINE",103436,1641061,3782.13554363611,103438
54.68363,20.31729,"Tug","GLADIATOR",2016-12-17 10:47:02,"Tug GLADIATOR",121,1641847,NA,NA
54.68574,20.24949,"Tug","GLADIATOR",2016-12-17 10:41:03,"Tug GLADIATOR",359,1641848,4369.32228693517,359
54.96709,20.23661,"Tug","GLADIUS",2016-12-20 10:25:02,"Tug GLADIUS",120,1641992,NA,NA
54.96205,20.36459,"Tug","GLADIUS",2016-12-20 03:05:02,"Tug GLADIUS",26400,1641993,8197.98806817815,26400
54.63375,19.90582,"Tug","GLANFORD",2016-12-14 21:13:03,"Tug GLANFORD",120,1646306,NA,NA
54.6391,19.9586,"Tug","GLANFORD",2016-12-14 21:11:03,"Tug GLANFORD",120,1646307,3452.24690412041,120
57.68,11.85214,"Tug","GOTE II",2016-12-14 19:57:08,"Tug GOTE II",117,1647380,NA,NA
57.63423,11.79288,"Tug","GOTE II",2016-12-14 19:55:05,"Tug GOTE II",120,1647381,6197.99241137424,123
57.70055,11.91897,"Tug","GOTHEBORG",2016-12-13 21:19:08,"Tug GOTHEBORG",117,1651863,NA,NA
57.7006,11.91888,"Tug","GOTHEBORG",2016-12-13 21:17:08,"Tug GOTHEBORG",117,1651864,7.72266824815423,120
54.35593,18.67478,"Tug","GRANIT",2016-12-19 14:21:02,"Tug GRANIT",119,1652762,NA,NA
54.35615,18.67468,"Tug","GRANIT",2016-12-19 14:19:02,"Tug GRANIT",120,1652763,25.3348919362713,120
59.88117,30.18697,"Tug","GRIFON 3",2016-12-19 12:59:04,"Tug GRIFON 3",121,1655844,NA,NA
59.88846,30.21343,"Tug","GRIFON 3",2016-12-19 12:55:03,"Tug GRIFON 3",240,1655845,1686.030434383,241
59.91357,30.04084,"Tug","GRIFON 5",2016-12-18 17:09:04,"Tug GRIFON 5",121,1660673,NA,NA
59.91755,30.02117,"Tug","GRIFON 5",2016-12-18 17:07:04,"Tug GRIFON 5",119,1660674,1183.66627068979,120
59.86989,30.2174,"Tug","GRIFON7",2016-12-14 11:47:05,"Tug GRIFON7",118,1666154,NA,NA
59.92081,30.00482,"Tug","GRIFON7",2016-12-13 11:45:04,"Tug GRIFON7",86520,1666155,13153.5883627393,86521
59.87959,30.23108,"Tug","GRIPHON 8",2016-12-20 01:29:04,"Tug GRIPHON 8",1320,1666250,NA,NA
59.88857,30.21397,"Tug","GRIPHON 8",2016-12-20 01:25:04,"Tug GRIPHON 8",239,1666251,1382.97145918097,240
54.40102,18.73049,"Tug","HERKULES",2016-12-14 18:23:08,"Tug HERKULES",114,1669297,NA,NA
54.4061,18.75652,"Tug","HERKULES",2016-12-14 18:17:07,"Tug HERKULES",355,1669298,1778.91777381341,361
54.47963,18.7627,"Tug","HEWELIUSZ",2016-12-16 08:45:09,"Tug HEWELIUSZ",112,1670288,NA,NA
54.46995,18.74134,"Tug","HEWELIUSZ",2016-12-16 08:43:07,"Tug HEWELIUSZ",115,1670289,1752.1661913443,122
54.52862,18.53052,"Tug","HORYZONT II",2016-12-15 08:09:08,"Tug HORYZONT II",119,1674667,NA,NA
54.52839,18.52999,"Tug","HORYZONT II",2016-12-15 08:07:08,"Tug HORYZONT II",120,1674668,42.7518790075082,120
57.95451,11.70733,"Tug","HUGIN EXPLORER",2016-12-14 17:47:17,"Tug HUGIN EXPLORER",228,1675799,NA,NA
57.94002,11.68876,"Tug","HUGIN EXPLORER",2016-12-14 17:45:05,"Tug HUGIN EXPLORER",132,1675800,1950.73843455405,132
54.46761,18.64893,"Tug","HYDROGRAF 10",2016-12-20 07:55:15,"Tug HYDROGRAF 10",106,1675887,NA,NA
54.47264,18.63902,"Tug","HYDROGRAF 10",2016-12-20 07:53:07,"Tug HYDROGRAF 10",114,1675888,851.187735711934,128
57.68615,11.87203,"Tug","ICEBEAM",2016-12-19 23:39:16,"Tug ICEBEAM",109,1676919,NA,NA
57.68303,11.85268,"Tug","ICEBEAM",2016-12-19 23:37:07,"Tug ICEBEAM",127,1676920,1202.74075598577,129
54.36386,18.66486,"Tug","IKAR",2016-12-16 09:05:02,"Tug IKAR",120,1678024,NA,NA
54.37982,18.66038,"Tug","IKAR",2016-12-16 08:57:02,"Tug IKAR",480,1678025,1800.25383034843,480
54.79852,18.43365,"Tug","IMOR",2016-12-17 16:17:07,"Tug IMOR",120,1680325,NA,NA
54.79881,18.56626,"Tug","IMOR",2016-12-15 10:41:07,"Tug IMOR",192960,1680326,8509.679653142,192960
57.64155,11.81408,"Tug","INGEMAR",2016-12-16 09:59:08,"Tug INGEMAR",117,1682724,NA,NA
57.6234,11.81051,"Tug","INGEMAR",2016-12-16 09:57:08,"Tug INGEMAR",118,1682725,2031.61931157075,120
54.35652,18.67622,"Tug","INZ. ST. LEGOWSKI",2016-12-14 10:09:01,"Tug INZ. ST. LEGOWSKI",121,1685765,NA,NA
54.77827,18.53787,"Tug","INZ. ST. LEGOWSKI",2016-12-14 02:29:07,"Tug INZ. ST. LEGOWSKI",27594,1685766,47790.4487550447,27594
59.88471,30.20906,"Tug","IVAN KRUZENSHTERN",2016-12-14 10:09:04,"Tug IVAN KRUZENSHTERN",120,1688671,NA,NA
59.92099,30.00418,"Tug","IVAN KRUZENSHTERN",2016-12-13 23:39:04,"Tug IVAN KRUZENSHTERN",37799,1688672,12129.1658002443,37800
54.37517,18.6615,"Tug","JAMES COOK",2016-12-18 00:11:02,"Tug JAMES COOK",120,1690781,NA,NA
54.37533,18.6615,"Tug","JAMES COOK",2016-12-18 00:09:02,"Tug JAMES COOK",120,1690782,17.8111185265374,120
55.66532,21.14814,"Tug","JURINIS",2016-12-14 12:07:07,"Tug JURINIS",119,1694027,NA,NA
55.66536,21.14813,"Tug","JURINIS",2016-12-14 12:05:07,"Tug JURINIS",120,1694028,4.49682864132874,120
57.69098,11.85578,"Tug","K10",2016-12-17 10:47:07,"Tug K10",118,1696014,NA,NA
57.6884,11.85577,"Tug","K10",2016-12-17 10:45:07,"Tug K10",118,1696015,287.204902591152,120
54.79666,18.43039,"Tug","KAMBR",2016-12-19 11:21:06,"Tug KAMBR",120,1698464,NA,NA
54.79793,18.44127,"Tug","KAMBR",2016-12-19 11:19:08,"Tug KAMBR",118,1698465,712.365818354189,118
54.63588,19.96367,"Tug","KAPITAN MARTYSHKIN",2016-12-17 02:33:02,"Tug KAPITAN MARTYSHKIN",121,1698601,NA,NA
54.63297,19.90732,"Tug","KAPITAN MARTYSHKIN",2016-12-17 02:17:03,"Tug KAPITAN MARTYSHKIN",959,1698602,3645.09571129243,959
59.88928,30.20958,"Tug","KAPITAN NIKOLAEV",2016-12-17 14:25:04,"Tug KAPITAN NIKOLAEV",119,1700628,NA,NA
59.88943,30.20942,"Tug","KAPITAN NIKOLAEV",2016-12-17 14:23:04,"Tug KAPITAN NIKOLAEV",119,1700629,18.9383413768053,120
59.91299,30.24339,"Tug","KAPITAN PLAKHIN",2016-12-15 03:51:04,"Tug KAPITAN PLAKHIN",120,1707123,NA,NA
59.91276,30.2436,"Tug","KAPITAN PLAKHIN",2016-12-15 03:49:04,"Tug KAPITAN PLAKHIN",119,1707124,28.1581383238093,120
54.53081,18.57949,"Tug","KAPITAN POINC",2016-12-20 08:47:06,"Tug KAPITAN POINC",121,1708134,NA,NA
54.53566,18.56371,"Tug","KAPITAN POINC",2016-12-20 08:45:07,"Tug KAPITAN POINC",119,1708135,1153.40935259282,119
59.88229,30.19494,"Tug","KAPITAN SOROKIN",2016-12-14 20:13:05,"Tug KAPITAN SOROKIN",118,1716824,NA,NA
59.88205,30.19553,"Tug","KAPITAN SOROKIN",2016-12-14 20:11:05,"Tug KAPITAN SOROKIN",119,1716825,42.4250979471955,120
59.92069,30.00488,"Tug","KAPITAN ZARUBIN",2016-12-15 04:25:05,"Tug KAPITAN ZARUBIN",119,1720863,NA,NA
59.91253,30.24026,"Tug","KAPITAN ZARUBIN",2016-12-14 02:29:04,"Tug KAPITAN ZARUBIN",93360,1720864,13165.570541008,93361
59.91943,30.01164,"Tug","KARU",2016-12-14 15:21:04,"Tug KARU",119,1725443,NA,NA
59.91271,30.2402,"Tug","KARU",2016-12-14 02:29:04,"Tug KARU",46319,1725444,12775.7684072264,46320
57.69227,11.90352,"Tug","KBV 001",2016-12-14 13:09:08,"Tug KBV 001",117,1726648,NA,NA
57.68859,11.89151,"Tug","KBV 001",2016-12-14 13:07:08,"Tug KBV 001",118,1726649,823.684435301293,120
57.74871,11.60501,"Tug","KBV 032",2016-12-14 12:27:06,"Tug KBV 032",119,1727527,NA,NA
57.99781,11.70603,"Tug","KBV 032",2016-12-13 13:43:05,"Tug KBV 032",81841,1727528,28367.2127638435,81841
57.74836,11.61581,"Tug","KBV 316",2016-12-15 13:53:06,"Tug KBV 316",119,1729503,NA,NA
57.65024,11.61424,"Tug","KBV 316",2016-12-14 15:01:05,"Tug KBV 316",82321,1729504,10923.0676879677,82321
57.70366,11.67327,"Tug","KBV 475",2016-12-15 11:15:06,"Tug KBV 475",120,1730246,NA,NA
57.69167,11.70144,"Tug","KBV 475",2016-12-15 11:13:05,"Tug KBV 475",121,1730247,2142.35293433807,121
57.68163,11.87052,"Tug","KBV 490",2016-12-19 14:07:05,"Tug KBV 490",119,1730808,NA,NA
57.68163,11.87057,"Tug","KBV 490",2016-12-19 14:05:05,"Tug KBV 490",120,1730809,2.97569982764714,120
57.71406,11.95755,"Tug","KBV 494",2016-12-15 09:01:05,"Tug KBV 494",119,1731535,NA,NA
57.71445,11.95784,"Tug","KBV 494",2016-12-15 08:59:05,"Tug KBV 494",120,1731536,46.7136666557604,120
54.65533,19.81717,"Tug","KENDRICK",2016-12-19 00:27:03,"Tug KENDRICK",119,1732710,NA,NA
55.01933,20.22883,"Tug","KENDRICK",2016-12-18 22:39:03,"Tug KENDRICK",6480,1732711,48356.6307091402,6480
55.67769,21.13985,"Tug","KLASCO-3",2016-12-16 16:21:06,"Tug KLASCO-3",3721,1736522,NA,NA
55.72545,21.09185,"Tug","KLASCO-3",2016-12-16 12:33:07,"Tug KLASCO-3",13679,1736523,6110.03107173683,13679
55.64559,21.16181,"Tug","KLASCO1",2016-12-16 19:07:05,"Tug KLASCO1",121,1736651,NA,NA
55.68169,21.13725,"Tug","KLASCO1",2016-12-16 18:21:06,"Tug KLASCO1",2759,1736652,4304.36293497518,2759
55.6798,21.1373,"Tug","KLASCO2",2016-12-15 11:09:07,"Tug KLASCO2",120,1736793,NA,NA
55.70633,21.11933,"Tug","KLASCO2",2016-12-15 10:57:06,"Tug KLASCO2",721,1736794,3161.20808303823,721
54.61981,18.88518,"Tug","KOL-110",2016-12-13 11:31:02,"Tug KOL-110",120,1737025,NA,NA
54.61851,18.8991,"Tug","KOL-110",2016-12-13 11:21:01,"Tug KOL-110",601,1737026,908.808679003611,601
54.79717,18.43536,"Tug","KOL-149",2016-12-17 16:35:06,"Tug KOL-149",11040,1737156,NA,NA
54.79658,18.41391,"Tug","KOL-149",2016-12-13 13:35:07,"Tug KOL-149",356399,1737157,1378.07926183565,356399
54.79544,18.42675,"Tug","KOL-48",2016-12-13 12:51:07,"Tug KOL-48",121,1737415,NA,NA
54.79836,18.43598,"Tug","KOL-48",2016-12-13 12:49:08,"Tug KOL-48",119,1737416,675.647377078157,119
54.64821,19.86672,"Tug","KOMMUNAR",2016-12-17 04:41:02,"Tug KOMMUNAR",121,1737467,NA,NA
54.63287,19.90823,"Tug","KOMMUNAR",2016-12-17 04:29:03,"Tug KOMMUNAR",719,1737468,3172.84519543591,719
59.91463,30.25963,"Tug","KONSTANTIN",2016-12-15 03:45:04,"Tug KONSTANTIN",119,1741237,NA,NA
59.9145,30.25952,"Tug","KONSTANTIN",2016-12-15 03:43:04,"Tug KONSTANTIN",119,1741238,15.7195729712824,120
54.77155,18.56968,"Tug","KONTROLER 19",2016-12-20 09:31:07,"Tug KONTROLER 19",355,1742253,NA,NA
54.79565,18.44004,"Tug","KONTROLER 19",2016-12-20 09:11:07,"Tug KONTROLER 19",1200,1742254,8743.87254212054,1200
54.36619,18.64973,"Tug","KOZIOROZEC-O-01",2016-12-16 08:45:02,"Tug KOZIOROZEC-O-01",119,1744818,NA,NA
54.36521,18.64994,"Tug","KOZIOROZEC-O-01",2016-12-16 08:43:01,"Tug KOZIOROZEC-O-01",121,1744819,109.939990173954,121
54.98685,20.39023,"Tug","KUBAN",2016-12-17 10:11:03,"Tug KUBAN",120,1747521,NA,NA
54.98218,20.30837,"Tug","KUBAN",2016-12-17 10:09:03,"Tug KUBAN",120,1747522,5254.57684183077,120
54.69183,20.19699,"Tug","LIGER",2016-12-17 01:23:03,"Tug LIGER",240,1750245,NA,NA
54.52992,20.19698,"Tug","LIGER",2016-12-17 01:21:03,"Tug LIGER",120,1750246,18023.738765869,120
59.89045,30.20623,"Tug","LOOKMAN",2016-12-20 09:31:04,"Tug LOOKMAN",119,1751085,NA,NA
59.88041,30.19512,"Tug","LOOKMAN",2016-12-20 09:11:04,"Tug LOOKMAN",1200,1751086,1278.35117911207,1200
55.71148,21.11581,"Tug","LOTAS",2016-12-20 09:31:06,"Tug LOTAS",119,1755669,NA,NA
55.67081,21.14397,"Tug","LOTAS",2016-12-20 09:11:06,"Tug LOTAS",1200,1755670,4859.94011158409,1200
54.65893,20.12295,"Tug","LOTSMAN-3",2016-12-15 20:29:03,"Tug LOTSMAN-3",119,1761015,NA,NA
54.70002,19.851,"Tug","LOTSMAN-3",2016-12-15 20:27:03,"Tug LOTSMAN-3",120,1761016,18090.3440348629,120
59.91118,30.0523,"Tug","LOTSMAN FEDOROV",2016-12-18 03:35:04,"Tug LOTSMAN FEDOROV",120,1762752,NA,NA
